"","Measurement Year","Measure Name","Medical Group Name","Clinic Name","Clinic City","Clinic Zip Code","Denominator","Actual Rate","ZIP","home_ownership_rate","educ_attainment_rate","private_vehicle_rate","insurance_coverage_rate","workplace_rate","public_transit_to_work_rate","aggregate_travel_time_rate","covid_rate","public_fqhc_ind","County","code","Adults TCOC"
"163",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Brooklyn ParkÂ","Brooklyn Park",55443,409,0.4988,"55443",0.269927536231884,0.240338164251208,0.429861111111111,0.551932367149758,0.0506340579710145,0.027536231884058,11.2223731884058,0,0,"Hennepin",1,722
"164",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Burnsville","Burnsville",55337,649,0.5008,"55337",0.266534197866555,0.257331102279858,0.440577285086802,0.554465592972182,0.0365404727044551,0.0170675590880569,11.1336540472704,0,0,NA,NA,722
"165",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Chisago City","Chisago City",55013,212,0.5896,"55013",0.29422964264792,0.191710603397774,0.411687170474517,0.530169888693614,0.0722026947861746,0.0185998828353837,14.3607205623902,0,0,"Chisago",2,722
"166",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Columbia Heights","Columbia Heights",55421,365,0.5096,"55421",0.24450395054382,0.226024000793415,0.408178782769678,0.559357334126748,0.0443651029786109,0.0317696452775298,10.9803629872062,0,0,"Anoka",2,722
"167",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Cottage Grove","Cottage Grove",55016,292,0.4041,"55016",0.293380850060269,0.257664692626173,0.447382212672292,0.581992558042031,0.0472983596247576,0.00702269273098894,11.6408993239348,0,0,"Washington",2,722
"168",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Downtown St. Paul","St. Paul",55102,191,0.4136,"55102",0.239343743405782,0.437064781599494,0.395811352606035,0.6387423507069,0.0672610255328128,0.0380354505169867,10.5734332137582,0,0,"Ramsey",1,722
"169",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Eagan","Eagan",55121,558,0.4158,"55121",0.206984866123399,0.306169965075669,0.458323632130384,0.586728754365541,0.0189755529685681,0.0160651920838184,10.7584400465658,0,0,"Dakota",2,722
"170",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Eden Prairie","Eden Prairie",55344,264,0.6288,"55344",0.171318703175761,0.405622223695551,0.408738314658887,0.587018497646357,0.0147848571239143,0.0258569250149175,10.4193462838958,0,0,NA,NA,722
"171",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Edina","Edina",55435,275,0.36,"55435",0.234058023703919,0.494219443030611,0.358321820693667,0.508616301897768,0.0551152475823457,0.0157056642187159,7.84992365302116,0,0,"Hennepin",1,722
"172",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Elk River","Elk River",55330,318,0.5723,"55330",0.298537279845691,0.201772715791407,0.470894854072424,0.562286160417002,0.0253966796022871,0.00535029506992124,14.4981515074973,0,0,"Sherburne",2,722
"173",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Farmington","Farmington",55024,104,0.5481,"55024",0.296460661845277,0.211154941924173,0.477810650887574,0.58212798597414,0.0252301117685733,0.00728687267148806,13.7949265833881,0,0,"Dakota",2,722
"174",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Fridley","Fridley",55432,387,0.5039,"55432",0.248578191767346,0.198130898582803,0.420732269667066,0.535706600264379,0.0259768206830828,0.0194903009622183,10.9316302376341,0,0,"Anoka",2,722
"175",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Grand Avenue","St. Paul",55105,285,0.3544,"55105",0.271462987297416,0.508030369396992,0.370127025843189,0.635932252883633,0.0861804643013579,0.0313914440064243,9.87680683311432,0,0,"Ramsey",1,722
"176",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Hiawatha","Minneapolis",55406,411,0.5134,"55406",0.29827485623802,0.414284523710309,0.375420173903381,0.610411978776009,0.0791732644387032,0.0503097480345584,10.9575797983165,0,0,"Hennepin",1,722
"177",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Highland Park","St. Paul",55116,301,0.5748,"55116",0.224173670523499,0.416311762710587,0.377906757622583,0.582369125240267,0.063166622696265,0.0402517619568085,9.5482983454566,0,0,"Ramsey",1,722
"178",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Hugo","Hugo",55038,123,0.4146,"55038",0.329818951734866,0.279263708248714,0.487361189128462,0.583200103703064,0.0364257010759193,0.00579008771550793,13.4230652897204,0,0,"Washington",2,722
"179",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Integrated Primary Care","Minneapolis",55454,141,0.4397,"55454",0.0443986726170042,0.133768165694015,0.135599038791624,0.517908227485982,0.0550406224968532,0.0558416294770569,6.99050234580616,0,0,"Hennepin",1,722
"180",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Lake Street","Minneapolis",55407,142,0.4859,"55407",0.235425605714139,0.318157292978084,0.340381799028802,0.554584928444798,0.0568330721204491,0.0527735669689885,11.0606099534955,0,0,"Hennepin",1,722
"181",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Lakeville","Lakeville",55044,176,0.3977,"55044",0.300011836120458,0.339527569706295,0.426370876380176,0.583977274648721,0.035863444987403,0.0149304205204511,11.6450516562114,0,0,"Dakota",2,722
"182",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Lino Lakes","Lino Lakes",55014,152,0.4474,"55014",0.314339451778064,0.24408763191808,0.443906516666086,0.565253735502072,0.0394622270210024,0.0103096374211975,12.4758803246143,0,0,"Anoka",2,722
"183",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Maplewood","Maplewood",55109,154,0.3636,"55109",0.237801879971077,0.204801156905278,0.416543745480839,0.543456254519161,0.0402603036876356,0.017411424439624,11.0655097613883,0,0,"Ramsey",1,722
"184",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Milaca","Milaca",56353,211,0.4929,"56353",0.301203547297297,0.107263513513514,0.453019425675676,0.548669763513513,0.0353673986486486,0.000422297297297297,15.9195523648649,0,0,"Mille Lacs",2,722
"185",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic New Brighton","New Brighton",55112,294,0.4762,"55112",0.252203521324052,0.309721354222787,0.418550524750555,0.534297351464345,0.0517854449065793,0.0111199706915501,10.1770359675021,0,0,"Ramsey",1,722
"186",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic North Branch","North Branch",55056,395,0.5316,"55056",0.324126668560068,0.127094575404715,0.479054245952854,0.586410110763988,0.0349332575972735,0.00142005112184039,16.032377165578,0,0,"Chisago",2,722
"187",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Oakdale","Oakdale",55128,330,0.3758,"55128",0.316415212403532,0.222241535145658,0.436000834318292,0.542967392060071,0.0431412083709935,0.011089480636863,10.5942779670444,0,0,"Washington",2,722
"188",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Oxboro","Bloomington",55420,241,0.3237,"55420",0.257061291578355,0.200397941087417,0.389203685280505,0.532029932090488,0.0277261127211385,0.037371858644405,9.88775466066871,0,0,"Hennepin",1,722
"189",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Pine City","Pine City",55063,75,0.4533,"55063",0.322021355322973,0.134157944814462,0.410931388095993,0.521831060365789,0.026852732847024,0.000740035944603024,14.3709694470874,0,0,"Pine",6,722
"190",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Princeton","Princeton",55371,605,0.557,"55371",0.302306851521602,0.11240867514238,0.444399700857159,0.56123799114077,0.0298567566012771,0.0081689006500604,15.1432433987229,0,0,"Mille Lacs",2,722
"191",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Prior Lake","Prior Lake",55372,226,0.5752,"55372",0.320923768407357,0.323999053758354,0.445975515997398,0.569460050860488,0.0248092731681353,0.00946241646460465,12.207108640369,0,0,"Scott",2,722
"192",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Rice Street","St. Paul",55117,266,0.3872,"55117",0.20745352245256,0.184733542990394,0.359882763194489,0.548039278608562,0.0370750700639668,0.030079370173074,9.85013798857583,0,0,"Ramsey",1,722
"193",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Riverside","Minneapolis",55414,253,0.3992,"55414",0.0621618220712218,0.265131496162074,0.335157921228136,0.837297093242733,0.0654964137410343,0.0958537813011199,11.5845602114005,0,0,"Hennepin",1,722
"194",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Rogers","Rogers",55374,124,0.629,"55374",0.286232998953782,0.295218167271832,0.399409194411964,0.549203027878639,0.0348329127946335,0.00603114037786941,12.0444335036002,0,0,"Hennepin",1,722
"195",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Roselawn","St. Paul",55117,281,0.5267,"55117",0.20745352245256,0.184733542990394,0.359882763194489,0.548039278608562,0.0370750700639668,0.030079370173074,9.85013798857583,0,0,"Ramsey",1,722
"196",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Rosemount","Rosemount",55068,137,0.5693,"55068",0.307253125797397,0.303808369482011,0.468678234243429,0.593742026027048,0.0385940290890533,0.0119928553202348,13.8672174023986,0,0,"Dakota",2,722
"197",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Roseville","Roseville",55113,182,0.3187,"55113",0.292143164744725,0.392674290635916,0.403177185511268,0.559380831618738,0.0613665725632805,0.0163165701708216,9.24266711325901,0,0,"Ramsey",1,722
"198",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Savage","Savage",55378,83,0.6627,"55378",0.297403867385887,0.340304722248509,0.47831298697202,0.594650011040661,0.0288318980473802,0.0130910696823444,13.5915270811646,0,0,"Scott",2,722
"199",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Tamarack","Woodbury",55125,228,0.3158,"55125",0.298374109289859,0.389596064329679,0.441262767764566,0.576496282732908,0.0433497319596726,0.0131924375124093,11.1816938383816,0,0,"Washington",2,722
"200",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Uptown","Minneapolis",55416,295,0.4102,"55416",0.258067347356719,0.551768526374302,0.449255434305608,0.650361311839911,0.0511687779760686,0.0299289078727948,10.5058365758755,0,0,"Hennepin",1,722
"201",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Vadnais Heights","Vadnais Heights",55127,229,0.4148,"55127",0.333206563077257,0.377159621862436,0.386504400738889,0.535640551993915,0.0388460284689775,0.00298815603607519,9.95191785287406,0,0,"Ramsey",1,722
"202",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Woodwinds","Woodbury",55125,207,0.2754,"55125",0.298374109289859,0.389596064329679,0.441262767764566,0.576496282732908,0.0433497319596726,0.0131924375124093,11.1816938383816,0,0,"Washington",2,722
"203",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Wyoming","Wyoming",55092,529,0.5425,"55092",0.345779365788298,0.166770879857079,0.448235819562305,0.574006252791425,0.0239392585975882,0.0101831174631532,14.3827601607861,0,0,"Chisago",2,722
"204",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic XerxesÂ","Bloomington",55431,250,0.524,"55431",0.296497615506897,0.341828624173119,0.424542331162505,0.576534536690426,0.042356802215271,0.0179477975488436,9.51746064304395,0,0,"Hennepin",1,722
"205",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Clinic Zimmerman","Zimmerman",55398,232,0.5905,"55398",0.317245473434253,0.163253190857821,0.473612347877709,0.566399525081627,0.0309290590679727,0.00302760463045414,17.680320569902,0,0,"Sherburne",2,722
"206",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health Fairview Geriatric Services","Edina",55435,71,0.2254,"55435",0.234058023703919,0.494219443030611,0.358321820693667,0.508616301897768,0.0551152475823457,0.0157056642187159,7.84992365302116,0,0,"Hennepin",1,722
"207",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health FairviewÂ Clinic Midway","St. Paul",55104,165,0.3333,"55104",0.210783325493358,0.320811773402325,0.357682055417423,0.625764397553928,0.0619358018054342,0.0720605694061779,11.0438366597227,0,0,"Ramsey",1,722
"208",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Health Services","M Health FairviewÂ Clinic Stillwater","Stillwater",55082,155,0.3677,"55082",0.29895399221704,0.345154969226948,0.397620953274639,0.533960754008777,0.034940523831866,0.00516104103993597,10.5122402230011,0,0,"Washington",2,722
"209",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Mesaba Clinics","Range Regional Health Services dba Fairview Mesaba Clinic - Hibbing","Hibbing",55746,486,0.6214,"55746",0.348507068692439,0.165952953598874,0.38305860268669,0.524139144717546,0.0334369683815334,0.00134921100486889,6.65454332140553,0,0,"Saint Louis",3,848
"210",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Mesaba Clinics","Range Regional Health Services dba Fairview Mesaba Clinic - Mountain Iron","Mountain Iron",55768,206,0.568,"55768",0.332713062895422,0.213993301079271,0.388909564570153,0.54484555266096,0.0107927056196502,0,9.2165984369185,0,0,"Saint Louis",3,848
"211",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Fairview Mesaba Clinics","Range Regional Health Services dba Fairview Mesaba Clinic - Nashwauk","Nashwauk",55769,67,0.806,"55769",0.393408427200667,0.166458072590738,0.384647476011681,0.571547768043388,0.050479766374635,0,12.5281602002503,0,0,"Itasca",6,848
"212",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Family Practice Medical Center of Willmar","Family Practice Medical Center of Willmar","Willmar",56201,166,0.1627,"56201",0.242225124479634,0.148885805240389,0.444045384050282,0.50032650395886,0.028650722390009,0.0098359317606726,6.56272957309607,0,0,"Kandiyohi",5,NA
"213",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","France Avenue Family Physicians - Minnesota Healthcare Network","France Avenue Family Physicians","Edina",55435,94,0.3085,"55435",0.234058023703919,0.494219443030611,0.358321820693667,0.508616301897768,0.0551152475823457,0.0157056642187159,7.84992365302116,0,0,"Hennepin",1,706
"214",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Glencoe Regional Health Services","Glencoe Regional Health Services - Glencoe","Glencoe",55336,274,0.4526,"55336",0.287320198235223,0.102018614770942,0.472138281155566,0.511543575486522,0.0244167774688747,0.0038680043515049,11.7931826423305,0,0,"Mcleod",5,683
"215",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Glencoe Regional Health Services","Glencoe Regional Health Services - Lester Prairie","Lester Prairie",55354,49,0.5306,"55354",0.301657084883328,0.118363205951978,0.504227257355428,0.543794386202232,0.0368616841393304,0,13.7538045316199,0,0,"Mcleod",5,683
"216",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Glenwood Medical Center","Glenwood Medical Center","Glenwood",56334,48,0.0417,"56334",0.341123904450937,0.191441828492868,0.427564873689637,0.49252448874377,0.0450249183708541,0.00189035916824197,9.47241794122701,0,1,"Pope",6,713
"217",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Grand Itasca Clinic","Grand Itasca Clinic","Grand Rapids",55744,677,0.4195,"55744",0.304933180982662,0.222216702270356,0.368920463013563,0.49922996671469,0.0357692880918078,0.00789905112027423,7.96313776143872,0,0,"Itasca",6,794
"218",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Granite Falls Municipal Hospital & Manor Clinic","Granite Falls Health Clinic","Granite Falls",56241,39,0.1026,"56241",0.315135135135135,0.163783783783784,0.380540540540541,0.486756756756757,0.0372972972972973,0,6.19459459459459,0,1,"Yellow Medicine",6,NA
"219",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Gundersen Health System","Gundersen Health System - Houston Clinic","Houston",55943,34,0.6471,"55943",0.331220813875917,0.158772515010007,0.414943295530354,0.503002001334223,0.043028685790527,0.00100066711140761,12.0346897931955,0,0,"Houston",4,947
"220",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Gundersen Health System","Gundersen Health System - La Crescent Clinic","La Crescent",55947,110,0.5182,"55947",0.360458911419424,0.262273212379936,0.484925293489861,0.558431163287086,0.0613660618996798,0.00400213447171825,9.4843916755603,0,0,"Houston",4,947
"221",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","Gundersen Health System","Gundersen Health System - Spring Grove Clinic","Spring Grove",55974,46,0.5435,"55974",0.326475849731664,0.144007155635063,0.378354203935599,0.393112701252236,0.0241502683363148,0,11.9387298747764,0,0,"Houston",4,947
"222",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Central Minnesota Clinics","HealthPartners Central Minnesota Clinics","Sartell",56377,652,0.7331,"56377",0.244318181818182,0.261655011655012,0.473776223776224,0.54477466977467,0.0704156954156954,0.000874125874125874,10.621114996115,0,0,"Stearns",4,NA
"223",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Andover","Andover",55304,126,0.627,"55304",0.320211852275981,0.256962905402642,0.453621528771829,0.569076929368942,0.0288536256185841,0.0094679154226821,13.3878982454705,0,0,"Anoka",2,651
"224",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Anoka","Anoka",55303,304,0.602,"55303",0.279757967236079,0.212693100898868,0.448052453402856,0.567648546636056,0.0234250359936184,0.00723763570566948,12.6920308183198,0,0,"Anoka",2,651
"225",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Apple Valley","Apple Valley",55124,162,0.6049,"55124",0.289896265184568,0.300776653330195,0.435939678114307,0.554501511667904,0.0345239603888698,0.0188460633271177,12.2482213009396,0,0,"Dakota",2,651
"226",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Arden Hills","Arden Hills",55112,230,0.6696,"55112",0.252203521324052,0.309721354222787,0.418550524750555,0.534297351464345,0.0517854449065793,0.0111199706915501,10.1770359675021,0,0,"Ramsey",1,651
"227",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Bloomington","Bloomington",55420,179,0.6145,"55420",0.257061291578355,0.200397941087417,0.389203685280505,0.532029932090488,0.0277261127211385,0.037371858644405,9.88775466066871,0,0,"Hennepin",1,651
"228",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Brooklyn Center","Brooklyn Center",55429,166,0.506,"55429",0.192322245536789,0.133982319149668,0.439028585187988,0.506690516322108,0.0356368889959066,0.0275188332014723,11.4920367376423,0,0,"Hennepin",1,651
"229",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Como","St. Paul",55108,413,0.5206,"55108",0.234837615755837,0.501891222120777,0.367549236989696,0.638711360375636,0.0965175427155341,0.0593452458588757,10.3844398069649,0,0,"Ramsey",1,651
"230",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Coon Rapids","Coon Rapids",55433,202,0.6683,"55433",0.272838785046729,0.166092289719626,0.463317757009346,0.558586448598131,0.0300817757009346,0.0188376168224299,11.941296728972,0,0,"Anoka",2,651
"231",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Cottage Grove","Cottage Grove",55016,69,0.5942,"55016",0.293380850060269,0.257664692626173,0.447382212672292,0.581992558042031,0.0472983596247576,0.00702269273098894,11.6408993239348,0,0,"Washington",2,651
"232",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Ctr for Internatl Hlth","St. Paul",55104,30,0.7667,"55104",0.210783325493358,0.320811773402325,0.357682055417423,0.625764397553928,0.0619358018054342,0.0720605694061779,11.0438366597227,0,0,"Ramsey",1,651
"233",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Curve Crest Clinic","Stillwater",55082,768,0.5794,"55082",0.29895399221704,0.345154969226948,0.397620953274639,0.533960754008777,0.034940523831866,0.00516104103993597,10.5122402230011,0,0,"Washington",2,651
"234",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Eagan","Eagan",55122,151,0.596,"55122",0.300727692932321,0.32996033605047,0.467035197851276,0.586401823917049,0.0407882819575877,0.0190511883569131,11.9883506667916,0,0,"Dakota",2,651
"235",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Elk River","Elk River",55330,203,0.7143,"55330",0.298537279845691,0.201772715791407,0.470894854072424,0.562286160417002,0.0253966796022871,0.00535029506992124,14.4981515074973,0,0,"Sherburne",2,651
"236",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Highland Park","St. Paul",55116,63,0.3968,"55116",0.224173670523499,0.416311762710587,0.377906757622583,0.582369125240267,0.063166622696265,0.0402517619568085,9.5482983454566,0,0,"Ramsey",1,651
"237",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Hlth Ctr for Women","St. Paul",55104,186,0.7097,"55104",0.210783325493358,0.320811773402325,0.357682055417423,0.625764397553928,0.0619358018054342,0.0720605694061779,11.0438366597227,0,0,"Ramsey",1,651
"238",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Hugo","Hugo",55038,49,0.7143,"55038",0.329818951734866,0.279263708248714,0.487361189128462,0.583200103703064,0.0364257010759193,0.00579008771550793,13.4230652897204,0,0,"Washington",2,651
"239",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Inver Grove Behav Hlth","Inver Grove Heights",55077,307,0.7362,"55077",0.241439731328028,0.336716069212236,0.441410527852814,0.583777469518873,0.0208804847776885,0.0170110243118931,11.0414689348032,0,0,"Dakota",2,651
"240",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Inver Grove Heights","Inver Grove Heights",55077,102,0.7353,"55077",0.241439731328028,0.336716069212236,0.441410527852814,0.583777469518873,0.0208804847776885,0.0170110243118931,11.0414689348032,0,0,"Dakota",2,651
"241",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Lino Lakes","Lino Lakes",55014,138,0.7681,"55014",0.314339451778064,0.24408763191808,0.443906516666086,0.565253735502072,0.0394622270210024,0.0103096374211975,12.4758803246143,0,0,"Anoka",2,651
"242",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Mahtomedi Clinic","St. Paul",55115,58,0.5862,"55115",0.303521205984925,0.416807289908876,0.364045449431882,0.524805939925751,0.0348745640679492,0.00326245921925976,9.42175722803465,0,0,"Washington",2,651
"243",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Maplewood","Maplewood",55109,299,0.5619,"55109",0.237801879971077,0.204801156905278,0.416543745480839,0.543456254519161,0.0402603036876356,0.017411424439624,11.0655097613883,0,0,"Ramsey",1,651
"244",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Midway","St. Paul",55104,105,0.3905,"55104",0.210783325493358,0.320811773402325,0.357682055417423,0.625764397553928,0.0619358018054342,0.0720605694061779,11.0438366597227,0,0,"Ramsey",1,651
"245",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Nokomis","Minneapolis",55407,113,0.4248,"55407",0.235425605714139,0.318157292978084,0.340381799028802,0.554584928444798,0.0568330721204491,0.0527735669689885,11.0606099534955,0,0,"Hennepin",1,651
"246",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Regions BH Maplewood","Maplewood",55109,498,0.8012,"55109",0.237801879971077,0.204801156905278,0.416543745480839,0.543456254519161,0.0402603036876356,0.017411424439624,11.0655097613883,0,0,"Ramsey",1,651
"247",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Regions BH Woodbury","Lake Elmo",55112,273,0.7766,"55112",0.252203521324052,0.309721354222787,0.418550524750555,0.534297351464345,0.0517854449065793,0.0111199706915501,10.1770359675021,0,0,"Ramsey",1,651
"248",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Riverside","Minneapolis",55454,201,0.4776,"55454",0.0443986726170042,0.133768165694015,0.135599038791624,0.517908227485982,0.0550406224968532,0.0558416294770569,6.99050234580616,0,0,"Hennepin",1,651
"249",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Riverside Behav Hlth","Minneapolis",55454,183,0.7596,"55454",0.0443986726170042,0.133768165694015,0.135599038791624,0.517908227485982,0.0550406224968532,0.0558416294770569,6.99050234580616,0,0,"Hennepin",1,651
"250",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Roseville","Roseville",55113,164,0.7134,"55113",0.292143164744725,0.392674290635916,0.403177185511268,0.559380831618738,0.0613665725632805,0.0163165701708216,9.24266711325901,0,0,"Ramsey",1,651
"251",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - Somerset Clinic","Somerset",54025,174,0.5977,"54025",0.310238429172511,0.145021037868163,0.436044880785414,0.531416549789621,0.0171107994389902,0.00140252454417952,12.0953716690042,0,0,NA,NA,651
"252",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - St Paul","St. Paul",55107,356,0.4747,"55107",0.201238174735671,0.200333889816361,0.386129660545353,0.533458542014469,0.0469532554257095,0.0295631608235949,10.4135364496383,0,0,"Ramsey",1,651
"253",2019,"PHQ-9 Follow-up Rate at 6 Months Adult","HealthPartners Clinics","HealthPartners - University Ave","St. Paul",55114,130,0.6,"55114",0.153008962868118,0.528169014084507,0.407490396927017,0.840268886043534,0.072663252240717,0.104673495518566,11.0931498079385,0,0,"Ramsey",1,651
