"Facility ID","Facility Name","Hospital Type","Address","City","State","ZIP Code","County Name","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_4_SIR,Central Line-Associated Bloodstream Infection (CLABSI): SIR,1.275,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_5_DOPC,Catheter-Associated Urinary Tract Infections (CAUTI): Number of Procedures,10376,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_5_ELIGCASES,Catheter-Associated Urinary Tract Infections (CAUTI): Predicted Cases,12.418,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_5_NUMERATOR,Catheter-Associated Urinary Tract Infections (CAUTI): Actual Infections,16,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_5_SIR,Catheter-Associated Urinary Tract Infections (CAUTI): SIR,1.288,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_6_DOPC,SSI - Colon Surgery: Number of Procedures,416,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_6_ELIGCASES,SSI - Colon Surgery: Predicted Cases,17.783,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_6_NUMERATOR,SSI - Colon Surgery: Actual Infections,17,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_6_SIR,SSI - Colon Surgery: SIR,0.956,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_7_DOPC,SSI - Abdominal Hysterectomy: Number of Procedures,211,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_7_ELIGCASES,SSI - Abdominal Hysterectomy: Predicted Cases,2.530,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_7_NUMERATOR,SSI - Abdominal Hysterectomy: Actual Infections,0,,04/01/2021,03/31/2022
100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,Acute Care Hospitals,12902 MAGNOLIA DR,TAMPA,FL,33612,HILLSBOROUGH,PCH_7_SIR,SSI - Abdominal Hysterectomy: SIR,0.000,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_26_DOPC,Clostridium Difficile (C.Diff): Patient Days,10056,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_26_ELIGCASES,Clostridium Difficile (C.Diff): Predicted Cases,9.282,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_26_NUMERATOR,Clostridium Difficile (C.Diff): Actual Infections,10,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_26_SIR,Clostridium Difficile (C.Diff): SIR,1.077,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_27_DOPC,MRSA Bacteremia: Patient Days,10056,13,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_27_ELIGCASES,MRSA Bacteremia: Predicted Cases,0.649,13,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_27_NUMERATOR,MRSA Bacteremia: Actual Infections,0,13,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_27_SIR,MRSA Bacteremia: SIR,Not Available,13,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_28_FAC_ADHPCT,Influenza Vaccination Coverage among Healthcare Personnel: Adherence Rate,98,,10/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_28_FAC_DEN,Influenza Vaccination Coverage among Healthcare Personnel: Denominator,8751,,10/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_38_FAC_ADHPCT,Percentage of healthcare personnel who completed COVID-19 primary vaccination series: Adherence Rate,99.7,,01/01/2022,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_38_FAC_DEN,Percentage of healthcare personnel who completed COVID-19 primary vaccination series: Denominator,7522,,01/01/2022,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_4_DOPC,Central Line-Associated Bloodstream Infection (CLABSI): Number of Procedures,6268,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_4_ELIGCASES,Central Line-Associated Bloodstream Infection (CLABSI): Predicted Cases,5.716,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_4_NUMERATOR,Central Line-Associated Bloodstream Infection (CLABSI): Actual Infections,5,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_4_SIR,Central Line-Associated Bloodstream Infection (CLABSI): SIR,0.875,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_5_DOPC,Catheter-Associated Urinary Tract Infections (CAUTI): Number of Procedures,1027,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_5_ELIGCASES,Catheter-Associated Urinary Tract Infections (CAUTI): Predicted Cases,1.048,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_5_NUMERATOR,Catheter-Associated Urinary Tract Infections (CAUTI): Actual Infections,2,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_5_SIR,Catheter-Associated Urinary Tract Infections (CAUTI): SIR,1.908,,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_6_DOPC,SSI - Colon Surgery: Number of Procedures,Not Available,12,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_6_ELIGCASES,SSI - Colon Surgery: Predicted Cases,Not Available,12,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_6_NUMERATOR,SSI - Colon Surgery: Actual Infections,Not Available,12,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_6_SIR,SSI - Colon Surgery: SIR,Not Available,12,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_7_DOPC,SSI - Abdominal Hysterectomy: Number of Procedures,Not Available,12,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_7_ELIGCASES,SSI - Abdominal Hysterectomy: Predicted Cases,Not Available,12,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_7_NUMERATOR,SSI - Abdominal Hysterectomy: Actual Infections,Not Available,12,04/01/2021,03/31/2022
220162,DANA-FARBER CANCER INSTITUTE,Acute Care Hospitals,450 BROOKLINE AVENUE,BOSTON,MA,02115,SUFFOLK,PCH_7_SIR,SSI - Abdominal Hysterectomy: SIR,Not Available,12,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_26_DOPC,Clostridium Difficile (C.Diff): Patient Days,164148,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_26_ELIGCASES,Clostridium Difficile (C.Diff): Predicted Cases,326.663,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_26_NUMERATOR,Clostridium Difficile (C.Diff): Actual Infections,218,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_26_SIR,Clostridium Difficile (C.Diff): SIR,0.667,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_27_DOPC,MRSA Bacteremia: Patient Days,164148,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_27_ELIGCASES,MRSA Bacteremia: Predicted Cases,20.468,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_27_NUMERATOR,MRSA Bacteremia: Actual Infections,11,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_27_SIR,MRSA Bacteremia: SIR,0.537,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_28_FAC_ADHPCT,Influenza Vaccination Coverage among Healthcare Personnel: Adherence Rate,83,,10/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_28_FAC_DEN,Influenza Vaccination Coverage among Healthcare Personnel: Denominator,15526,,10/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_38_FAC_ADHPCT,Percentage of healthcare personnel who completed COVID-19 primary vaccination series: Adherence Rate,100,,01/01/2022,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_38_FAC_DEN,Percentage of healthcare personnel who completed COVID-19 primary vaccination series: Denominator,22698,,01/01/2022,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_4_DOPC,Central Line-Associated Bloodstream Infection (CLABSI): Number of Procedures,86998,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_4_ELIGCASES,Central Line-Associated Bloodstream Infection (CLABSI): Predicted Cases,107.658,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_4_NUMERATOR,Central Line-Associated Bloodstream Infection (CLABSI): Actual Infections,120,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_4_SIR,Central Line-Associated Bloodstream Infection (CLABSI): SIR,1.115,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_5_DOPC,Catheter-Associated Urinary Tract Infections (CAUTI): Number of Procedures,25095,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_5_ELIGCASES,Catheter-Associated Urinary Tract Infections (CAUTI): Predicted Cases,29.712,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_5_NUMERATOR,Catheter-Associated Urinary Tract Infections (CAUTI): Actual Infections,40,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_5_SIR,Catheter-Associated Urinary Tract Infections (CAUTI): SIR,1.346,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_6_DOPC,SSI - Colon Surgery: Number of Procedures,1192,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_6_ELIGCASES,SSI - Colon Surgery: Predicted Cases,56.073,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_6_NUMERATOR,SSI - Colon Surgery: Actual Infections,53,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_6_SIR,SSI - Colon Surgery: SIR,0.945,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_7_DOPC,SSI - Abdominal Hysterectomy: Number of Procedures,930,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_7_ELIGCASES,SSI - Abdominal Hysterectomy: Predicted Cases,12.723,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_7_NUMERATOR,SSI - Abdominal Hysterectomy: Actual Infections,11,,04/01/2021,03/31/2022
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,Acute Care Hospitals,1275 YORK AVENUE,NEW YORK,NY,10021,NEW YORK,PCH_7_SIR,SSI - Abdominal Hysterectomy: SIR,0.865,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_26_DOPC,Clostridium Difficile (C.Diff): Patient Days,43845,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_26_ELIGCASES,Clostridium Difficile (C.Diff): Predicted Cases,81.766,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_26_NUMERATOR,Clostridium Difficile (C.Diff): Actual Infections,56,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_26_SIR,Clostridium Difficile (C.Diff): SIR,0.685,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_27_DOPC,MRSA Bacteremia: Patient Days,43845,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_27_ELIGCASES,MRSA Bacteremia: Predicted Cases,4.398,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_27_NUMERATOR,MRSA Bacteremia: Actual Infections,1,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_27_SIR,MRSA Bacteremia: SIR,0.227,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_28_FAC_ADHPCT,Influenza Vaccination Coverage among Healthcare Personnel: Adherence Rate,58,,10/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_28_FAC_DEN,Influenza Vaccination Coverage among Healthcare Personnel: Denominator,5086,,10/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_38_FAC_ADHPCT,Percentage of healthcare personnel who completed COVID-19 primary vaccination series: Adherence Rate,96,,01/01/2022,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_38_FAC_DEN,Percentage of healthcare personnel who completed COVID-19 primary vaccination series: Denominator,4126,,01/01/2022,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_4_DOPC,Central Line-Associated Bloodstream Infection (CLABSI): Number of Procedures,30130,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_4_ELIGCASES,Central Line-Associated Bloodstream Infection (CLABSI): Predicted Cases,32.328,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_4_NUMERATOR,Central Line-Associated Bloodstream Infection (CLABSI): Actual Infections,34,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_4_SIR,Central Line-Associated Bloodstream Infection (CLABSI): SIR,1.052,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_5_DOPC,Catheter-Associated Urinary Tract Infections (CAUTI): Number of Procedures,11059,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_5_ELIGCASES,Catheter-Associated Urinary Tract Infections (CAUTI): Predicted Cases,11.696,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_5_NUMERATOR,Catheter-Associated Urinary Tract Infections (CAUTI): Actual Infections,14,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_5_SIR,Catheter-Associated Urinary Tract Infections (CAUTI): SIR,1.197,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_6_DOPC,SSI - Colon Surgery: Number of Procedures,282,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_6_ELIGCASES,SSI - Colon Surgery: Predicted Cases,12.317,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_6_NUMERATOR,SSI - Colon Surgery: Actual Infections,9,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_6_SIR,SSI - Colon Surgery: SIR,0.731,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_7_DOPC,SSI - Abdominal Hysterectomy: Number of Procedures,288,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_7_ELIGCASES,SSI - Abdominal Hysterectomy: Predicted Cases,4.126,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_7_NUMERATOR,SSI - Abdominal Hysterectomy: Actual Infections,3,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,Acute Care Hospitals,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,PCH_7_SIR,SSI - Abdominal Hysterectomy: SIR,0.727,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_26_DOPC,Clostridium Difficile (C.Diff): Patient Days,109871,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_26_ELIGCASES,Clostridium Difficile (C.Diff): Predicted Cases,199.831,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_26_NUMERATOR,Clostridium Difficile (C.Diff): Actual Infections,99,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_26_SIR,Clostridium Difficile (C.Diff): SIR,0.495,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_27_DOPC,MRSA Bacteremia: Patient Days,109871,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_27_ELIGCASES,MRSA Bacteremia: Predicted Cases,17.019,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_27_NUMERATOR,MRSA Bacteremia: Actual Infections,12,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_27_SIR,MRSA Bacteremia: SIR,0.705,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,Acute Care Hospitals,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,PCH_28_FAC_ADHPCT,Influenza Vaccination Coverage among Healthcare Personnel: Adherence Rate,93,,10/01/2021,03/31/2022
